Vernier Format 2
Sin título.cmbl 13/11/2025 14:20:14 .
Último
Tiempo	Campo magnético	Corriente
t	B	I
s	mT	A

0.176	-0.221451037549	-0.00104904174805
0.177	-0.221451037549	-0.000762939453125
0.178	-0.221451037549	-0.000762939453125
0.179	-0.217514270087	-0.000457763671875
0.18	-0.213577502625	-0.000152587890625
0.181	-0.205703967702	-0.000152587890625
0.182	-0.198076480745	0.000457763671875
0.183	-0.190202945822	0.000457763671875
0.184	-0.182329410898	0.000457763671875
0.185	-0.170519108513	0.000762939453125
0.186	-0.16264557359	0.00106811523438
0.187	-0.150835271204	0.00137329101562
0.188	-0.135088201358	0.00137329101562
0.189	-0.119587179477	0.00167846679688
0.19	-0.107776877092	0.00198364257812
0.191	-0.0880930397834	0.00198364257812
0.192	-0.0684092024749	0.00198364257812
0.193	-0.0489714131327	0.00228881835938
0.194	-0.0253508083624	0.00228881835938
0.195	-0.00173020359216	0.00228881835938
0.196	-0.00173020359216	0.00228881835938
0.197	0.072822330214	0.00228881835938
0.198	0.0413281905203	0.00259399414062
0.199	0.12375425925	0.00259399414062
0.2	0.0846326325991	0.00259399414062
0.201	0.155248398944	0.00289916992188
0.202	0.131627794173	0.00289916992188
0.203	0.162875885901	0.00289916992188
0.204	0.264985791939	0.00289916992188
0.205	0.198306793056	0.00289916992188
0.206	0.233491652245	0.00259399414062
0.207	0.339538325745	0.00259399414062
0.208	0.2689225594	0.00259399414062
0.209	0.308044186051	0.00259399414062
0.21	0.414090859551	0.00228881835938
0.211	0.331664790821	0.00228881835938
0.212	0.363158930515	0.00228881835938
0.213	0.457149253663	0.00198364257812
0.214	0.394407022242	0.00198364257812
0.215	0.421964394474	0.00198364257812
0.216	0.484706625895	0.00198364257812
0.217	0.563195927163	0.00167846679688
0.218	0.468959556049	0.00167846679688
0.219	0.508327230666	0.00137329101562
0.22	0.614127856199	0.00137329101562
0.221	0.516200765589	0.000762939453125
0.222	0.539575322393	0.000762939453125
0.223	0.590753299395	0.000457763671875
0.224	0.688680390005	0.000457763671875
0.225	0.571069462087	0.000152587890625
0.226	0.586816531933	-0.000152587890625
0.227	0.649558763354	-0.000152587890625
0.228	0.618064623661	-0.000762939453125
0.229	0.602317553814	-0.000762939453125
0.23	0.622001391122	-0.00104904174805
0.231	0.720174529699	-0.0013542175293
0.232	0.602317553814	-0.00165939331055
0.233	0.610191088737	-0.00165939331055
0.234	0.669242600663	-0.0019645690918
0.235	0.594690066857	-0.0019645690918
0.236	0.590753299395	-0.0025749206543
0.237	0.641685228431	-0.0025749206543
0.238	0.575006229548	-0.00288009643555
0.239	0.567132694625	-0.0031852722168
0.24	0.610191088737	-0.0031852722168
0.241	0.543512089855	-0.0031852722168
0.242	0.539575322393	-0.00349044799805
0.243	0.598380786352	-0.0037956237793
0.244	0.49651692828	-0.00410079956055
0.245	0.508327230666	-0.00410079956055
0.246	0.465022788587	-0.0044059753418
0.247	0.449521766706	-0.0044059753418
0.248	0.488643393357	-0.00471115112305
0.249	0.414090859551	-0.00471115112305
0.25	0.394407022242	-0.0050163269043
0.251	0.3749692329	-0.0050163269043
0.252	0.343475093207	-0.00532150268555
0.253	0.359222163053	-0.00532150268555
0.254	0.300416699094	-0.00532150268555
0.255	0.276796094324	-0.00532150268555
0.256	0.253175489554	-0.00532150268555
0.257	0.233491652245	-0.00532150268555
0.258	0.210117095441	-0.0056266784668
0.259	0.186496490671	-0.0056266784668
0.26	0.159185166405	-0.00532150268555
0.261	0.131627794173	-0.00532150268555
0.262	0.108007189403	-0.00532150268555
0.263	0.0806958651374	-0.00532150268555
0.264	0.0531384929054	-0.00532150268555
0.265	0.0255811206735	-0.00532150268555
0.266	0.00614333133126	-0.0050163269043
0.267	-0.017477273439	-0.00471115112305
0.268	-0.0410978782093	-0.00471115112305
0.269	-0.0644724350132	-0.0044059753418
0.27	-0.0841562723217	-0.0044059753418
0.271	-0.107776877092	-0.00410079956055
0.272	-0.127460714401	-0.0037956237793
0.273	-0.142961736281	-0.00349044799805
0.274	-0.158708806128	-0.00349044799805
0.275	-0.174455875975	-0.0031852722168
0.276	-0.182329410898	-0.0031852722168
0.277	-0.198076480745	-0.00288009643555
0.278	-0.213577502625	-0.00288009643555
0.279	-0.221451037549	-0.0025749206543
0.28	-0.225387805011	-0.0019645690918
0.281	-0.233261339934	-0.0019645690918
0.282	-0.241134874857	-0.00165939331055
0.283	-0.245071642319	-0.00165939331055
0.284	-0.245071642319	-0.0013542175293
0.285	-0.249008409781	-0.00104904174805
0.286	-0.252945177243	-0.00104904174805
0.287	-0.252945177243	-0.000762939453125
0.288	-0.249008409781	-0.000457763671875
0.289	-0.245071642319	-0.000152587890625
0.29	-0.241134874857	-0.000152587890625
0.291	-0.233261339934	0.000457763671875
0.292	-0.225387805011	0.000457763671875
0.293	-0.213577502625	0.000457763671875
0.294	-0.205703967702	0.000762939453125
0.295	-0.194139713283	0.00106811523438
0.296	-0.178392643436	0.00137329101562
0.297	-0.16264557359	0.00167846679688
0.298	-0.146898503743	0.00167846679688
0.299	-0.131397481862	0.00198364257812
0.3	-0.111713644554	0.00228881835938
0.301	-0.0959665747068	0.00228881835938
0.302	-0.0762827373983	0.00228881835938
0.303	-0.0529081805944	0.00228881835938
0.304	-0.0332243432858	0.00289916992188
0.305	0.0255811206735	0.00289916992188
0.306	0.00614333133126	0.00289916992188
0.307	0.0883233520944	0.00289916992188
0.308	0.0531384929054	0.00320434570312
0.309	0.135564561635	0.00320434570312
0.31	0.10013365448	0.00320434570312
0.311	0.14737486402	0.00320434570312
0.312	0.182559723209	0.00320434570312
0.313	0.174686188286	0.00320434570312
0.314	0.24530195463	0.00289916992188
0.315	0.225864165288	0.00289916992188
0.316	0.257112257015	0.00289916992188
0.317	0.331664790821	0.00289916992188
0.318	0.300416699094	0.00289916992188
0.319	0.323791255898	0.00289916992188
0.32	0.382596719857	0.00289916992188
0.321	0.480769858434	0.00228881835938
0.322	0.390470254781	0.00228881835938
0.323	0.425901161936	0.00228881835938
0.324	0.535638554931	0.00198364257812
0.325	0.453212486202	0.00198364257812
0.326	0.476833090972	0.00167846679688
0.327	0.543512089855	0.00167846679688
0.328	0.633811693508	0.00167846679688
0.329	0.527765020008	0.00137329101562
0.33	0.55532239224	0.00106811523438
0.331	0.641685228431	0.000762939453125
0.332	0.571069462087	0.000457763671875
0.333	0.586816531933	0.000457763671875
0.334	0.622001391122	0.000152587890625
0.335	0.724111297161	-0.000152587890625
0.336	0.610191088737	-0.000457763671875
0.337	0.622001391122	-0.000457763671875
0.338	0.688680390005	-0.000762939453125
0.339	0.622001391122	-0.00104904174805
0.34	0.629874926046	-0.0013542175293
0.341	0.669242600663	-0.00165939331055
0.342	0.720174529699	-0.0019645690918
0.343	0.622001391122	-0.00226974487305
0.344	0.633811693508	-0.0025749206543
0.345	0.712300994775	-0.0025749206543
0.346	0.602317553814	-0.00288009643555
0.347	0.602317553814	-0.0031852722168
0.348	0.67687008762	-0.0031852722168
0.349	0.571069462087	-0.00349044799805
0.35	0.575006229548	-0.0037956237793
0.351	0.629874926046	-0.0037956237793
0.352	0.527765020008	-0.00410079956055
0.353	0.55532239224	-0.0044059753418
0.354	0.484706625895	-0.0044059753418
0.355	0.476833090972	-0.0044059753418
0.356	0.47289632351	-0.00471115112305
0.357	0.433774696859	-0.0050163269043
0.358	0.425901161936	-0.0050163269043
0.359	0.394407022242	-0.0050163269043
0.36	0.359222163053	-0.00532150268555
0.361	0.3749692329	-0.00532150268555
0.362	0.315917720975	-0.0056266784668
0.363	0.292543164171	-0.0056266784668
0.364	0.2689225594	-0.0056266784668
0.365	0.24530195463	-0.0056266784668
0.366	0.217990630365	-0.0056266784668
0.367	0.198306793056	-0.0056266784668
0.368	0.166812653362	-0.0056266784668
0.369	0.139501329097	-0.0056266784668
0.37	0.111943956865	-0.0056266784668
0.371	0.0806958651374	-0.0056266784668
0.372	0.0570752603671	-0.00532150268555
0.373	0.0255811206735	-0.00532150268555
0.374	0.00614333133126	-0.0050163269043
0.375	-0.017477273439	-0.0050163269043
0.376	-0.045034645671	-0.0050163269043
0.377	-0.0684092024749	-0.00471115112305
0.378	-0.0920298072451	-0.0044059753418
0.379	-0.111713644554	-0.0044059753418
0.38	-0.131397481862	-0.00410079956055
0.381	-0.150835271204	-0.00410079956055
0.382	-0.170519108513	-0.00349044799805
0.383	-0.18626617836	-0.00349044799805
0.384	-0.198076480745	-0.0031852722168
0.385	-0.209640735164	-0.00288009643555
0.386	-0.225387805011	-0.0025749206543
0.387	-0.237198107396	-0.0025749206543
0.388	-0.245071642319	-0.00226974487305
0.389	-0.249008409781	-0.0019645690918
0.39	-0.256881944704	-0.00165939331055
0.391	-0.260818712166	-0.0013542175293
0.392	-0.264755479628	-0.0013542175293
0.393	-0.268692247089	-0.00104904174805
0.394	-0.264755479628	-0.000762939453125
0.395	-0.264755479628	-0.000762939453125
0.396	-0.256881944704	-0.000457763671875
0.397	-0.260818712166	-0.000152587890625
0.398	-0.252945177243	0.000152587890625
0.399	-0.245071642319	0.000152587890625
0.4	-0.237198107396	0.000457763671875
0.401	-0.225387805011	0.000762939453125
0.402	-0.217514270087	0.00106811523438
0.403	-0.205703967702	0.00137329101562
0.404	-0.190202945822	0.00137329101562
0.405	-0.174455875975	0.00167846679688
0.406	-0.158708806128	0.00167846679688
0.407	-0.142961736281	0.00167846679688
0.408	-0.123523946939	0.00228881835938
0.409	-0.0999033421685	0.00228881835938
0.41	-0.08021950486	0.00228881835938
0.411	-0.0529081805944	0.00259399414062
0.412	-0.0214140409007	0.00289916992188
0.413	-0.00566697105387	0.00289916992188
0.414	-0.00173020359216	0.00320434570312
0.415	0.0649487952905	0.00320434570312
0.416	0.0492017254437	0.00320434570312
0.417	0.135564561635	0.00320434570312
0.418	0.0961968870179	0.00320434570312
0.419	0.186496490671	0.00320434570312
0.42	0.143438096558	0.00320434570312
0.421	0.186496490671	0.00320434570312
0.422	0.288606396709	0.00320434570312
0.423	0.225864165288	0.00289916992188
0.424	0.264985791939	0.00320434570312
0.425	0.371032465438	0.00289916992188
0.426	0.296479931632	0.00289916992188
0.427	0.335601558283	0.00259399414062
0.428	0.441648231783	0.00289916992188
0.429	0.367095697977	0.00259399414062
0.43	0.398343789704	0.00228881835938
0.431	0.480769858434	0.00198364257812
0.432	0.425901161936	0.00198364257812
0.433	0.457149253663	0.00198364257812
0.434	0.500453695742	0.00167846679688
0.435	0.614127856199	0.00167846679688
0.436	0.504390463204	0.00137329101562
0.437	0.527765020008	0.00106811523438
0.438	0.598380786352	0.00106811523438
0.439	0.633811693508	0.000762939453125
0.44	0.567132694625	0.000457763671875
0.441	0.590753299395	0.000457763671875
0.442	0.688680390005	-0.000152587890625
0.443	0.594690066857	-0.000152587890625
0.444	0.606254321276	-0.000457763671875
0.445	0.645621995893	-0.000457763671875
0.446	0.716237762237	-0.00104904174805
0.447	0.610191088737	-0.00104904174805
0.448	0.629874926046	-0.00165939331055
0.449	0.716237762237	-0.00165939331055
0.45	0.610191088737	-0.0019645690918
0.451	0.618064623661	-0.00226974487305
0.452	0.680806855082	-0.0025749206543
0.453	0.594690066857	-0.00288009643555
0.454	0.594690066857	-0.00288009643555
0.455	0.653495530816	-0.0031852722168
0.456	0.567132694625	-0.00349044799805
0.457	0.563195927163	-0.0037956237793
0.458	0.633811693508	-0.00410079956055
0.459	0.527765020008	-0.00410079956055
0.46	0.539575322393	-0.0044059753418
0.461	0.488643393357	-0.0044059753418
0.462	0.476833090972	-0.00471115112305
0.463	0.53170178747	-0.00471115112305
0.464	0.433774696859	-0.0050163269043
0.465	0.465022788587	-0.0050163269043
0.466	0.386533487319	-0.0050163269043
0.467	0.421964394474	-0.00532150268555
0.468	0.347411860668	-0.00532150268555
0.469	0.323791255898	-0.00532150268555
0.47	0.32772802336	-0.00532150268555
0.471	0.296479931632	-0.00532150268555
0.472	0.257112257015	-0.00532150268555
0.473	0.233491652245	-0.0056266784668
0.474	0.206180327979	-0.00532150268555
0.475	0.174686188286	-0.00532150268555
0.476	0.151311631482	-0.00532150268555
0.477	0.12375425925	-0.0056266784668
0.478	0.10013365448	-0.00532150268555
0.479	0.072822330214	-0.00532150268555
0.48	0.045264957982	-0.00532150268555
0.481	0.01770758575	-0.00532150268555
0.482	-0.00566697105387	-0.0050163269043
0.483	-0.0292875758241	-0.0050163269043
0.484	-0.0529081805944	-0.00471115112305
0.485	-0.0762827373983	-0.0044059753418
0.486	-0.0999033421685	-0.0044059753418
0.487	-0.115650412015	-0.00410079956055
0.488	-0.135088201358	-0.00410079956055
0.489	-0.150835271204	-0.00349044799805
0.49	-0.170519108513	-0.0031852722168
0.491	-0.182329410898	-0.0031852722168
0.492	-0.202013248207	-0.00288009643555
0.493	-0.209640735164	-0.0025749206543
0.494	-0.225387805011	-0.0025749206543
0.495	-0.229324572472	-0.00226974487305
0.496	-0.237198107396	-0.0019645690918
0.497	-0.245071642319	-0.00165939331055
0.498	-0.245071642319	-0.00165939331055
0.499	-0.249008409781	-0.0013542175293
0.5	-0.252945177243	-0.000762939453125
0.501	-0.252945177243	-0.000762939453125
0.502	-0.252945177243	-0.000762939453125
0.503	-0.252945177243	-0.000457763671875
0.504	-0.249008409781	-0.000152587890625
0.505	-0.237198107396	-0.000152587890625
0.506	-0.233261339934	0.000457763671875
0.507	-0.225387805011	0.000457763671875
0.508	-0.217514270087	0.000762939453125
0.509	-0.202013248207	0.000762939453125
0.51	-0.190202945822	0.00137329101562
0.511	-0.178392643436	0.00137329101562
0.512	-0.16264557359	0.00137329101562
0.513	-0.146898503743	0.00167846679688
0.514	-0.131397481862	0.00198364257812
0.515	-0.107776877092	0.00198364257812
0.516	-0.0959665747068	0.00228881835938
0.517	-0.0568449480561	0.00228881835938
0.518	-0.0371611107475	0.00259399414062
0.519	-0.0332243432858	0.00289916992188
0.52	-0.017477273439	0.00289916992188
0.521	0.045264957982	0.00320434570312
0.522	0.0295178881352	0.00320434570312
0.523	0.119817491788	0.00320434570312
0.524	0.0767590976757	0.00320434570312
0.525	0.14737486402	0.00320434570312
0.526	0.12375425925	0.00320434570312
0.527	0.159185166405	0.00320434570312
0.528	0.257112257015	0.00320434570312
0.529	0.206180327979	0.00320434570312
0.53	0.24530195463	0.00320434570312
0.531	0.347411860668	0.00320434570312
0.532	0.280732861786	0.00289916992188
0.533	0.319854488436	0.00289916992188
0.534	0.425901161936	0.00289916992188
0.535	0.35134862813	0.00259399414062
0.536	0.382596719857	0.00228881835938
0.537	0.465022788587	0.00228881835938
0.538	0.421964394474	0.00198364257812
0.539	0.437711464321	0.00167846679688
0.54	0.484706625895	0.00167846679688
0.541	0.602317553814	0.00167846679688
0.542	0.492580160819	0.00137329101562
0.543	0.524074300512	0.00137329101562
0.544	0.610191088737	0.00106811523438
0.545	0.563195927163	0.000762939453125
0.546	0.559259159701	0.000457763671875
0.547	0.590753299395	0.000457763671875
0.548	0.696553924929	0.000152587890625
0.549	0.582879764472	-0.000152587890625
0.55	0.594690066857	-0.000457763671875
0.551	0.645621995893	-0.000457763671875
0.552	0.712300994775	-0.000762939453125
0.553	0.606254321276	-0.00104904174805
0.554	0.625938158584	-0.0013542175293
0.555	0.716237762237	-0.00165939331055
0.556	0.606254321276	-0.0019645690918
0.557	0.610191088737	-0.0019645690918
0.558	0.669242600663	-0.0025749206543
0.559	0.598380786352	-0.00288009643555
0.56	0.586816531933	-0.00288009643555
0.561	0.622001391122	-0.0031852722168
0.562	0.575006229548	-0.00349044799805
0.563	0.559259159701	-0.00349044799805
0.564	0.606254321276	-0.0037956237793
0.565	0.527765020008	-0.00410079956055
0.566	0.524074300512	-0.0044059753418
0.567	0.551385624778	-0.0044059753418
0.568	0.468959556049	-0.00471115112305
0.569	0.527765020008	-0.00471115112305
0.57	0.429837929398	-0.0050163269043
0.571	0.468959556049	-0.00532150268555
0.572	0.390470254781	-0.00532150268555
0.573	0.363158930515	-0.00532150268555
0.574	0.359222163053	-0.00532150268555
0.575	0.311980953513	-0.00532150268555
0.576	0.292543164171	-0.00532150268555
0.577	0.280732861786	-0.0056266784668
0.578	0.249238722092	-0.00532150268555
0.579	0.217990630365	-0.0056266784668
0.58	0.190433258133	-0.0056266784668
0.581	0.166812653362	-0.0056266784668
0.582	0.139501329097	-0.00532150268555
0.583	0.111943956865	-0.00532150268555
0.584	0.0846326325991	-0.00532150268555
0.585	0.0610120278288	-0.0050163269043
0.586	0.0334546555969	-0.0050163269043
0.587	0.010080098793	-0.00532150268555
0.588	-0.00960373851558	-0.0050163269043
0.589	-0.0371611107475	-0.0050163269043
0.59	-0.0568449480561	-0.0044059753418
0.591	-0.08021950486	-0.0044059753418
0.592	-0.10384010963	-0.0044059753418
0.593	-0.119587179477	-0.00410079956055
0.594	-0.142961736281	-0.00410079956055
0.595	-0.158708806128	-0.00349044799805
0.596	-0.170519108513	-0.0031852722168
0.597	-0.190202945822	-0.0031852722168
0.598	-0.198076480745	-0.00288009643555
0.599	-0.205703967702	-0.00288009643555
0.6	-0.217514270087	-0.0025749206543
0.601	-0.225387805011	-0.0019645690918
0.602	-0.233261339934	-0.0019645690918
0.603	-0.237198107396	-0.00165939331055
0.604	-0.241134874857	-0.0013542175293
0.605	-0.241134874857	-0.00104904174805
0.606	-0.237198107396	-0.000457763671875
0.607	-0.241134874857	-0.000457763671875
0.608	-0.237198107396	-0.000152587890625
0.609	-0.237198107396	-0.000152587890625
0.61	-0.225387805011	0.000457763671875
0.611	-0.221451037549	0.000457763671875
0.612	-0.209640735164	0.000457763671875
0.613	-0.202013248207	0.000762939453125
0.614	-0.190202945822	0.00106811523438
0.615	-0.178392643436	0.00137329101562
0.616	-0.16264557359	0.00137329101562
0.617	-0.142961736281	0.00167846679688
0.618	-0.131397481862	0.00167846679688
0.619	-0.111713644554	0.00167846679688
0.62	-0.0959665747068	0.00198364257812
0.621	-0.0762827373983	0.00228881835938
0.622	-0.0605356675514	0.00228881835938
0.623	-0.0371611107475	0.00259399414062
0.624	0.0140168662547	0.00289916992188
0.625	0.010080098793	0.00289916992188
0.626	0.0295178881352	0.00289916992188
0.627	0.0688855627523	0.00289916992188
0.628	0.072822330214	0.00320434570312
0.629	0.104070421941	0.00320434570312
0.63	0.206180327979	0.00320434570312
0.631	0.14737486402	0.00320434570312
0.632	0.214053862903	0.00320434570312
0.633	0.198306793056	0.00320434570312
0.634	0.225864165288	0.00320434570312
0.635	0.323791255898	0.00320434570312
0.636	0.272859326862	0.00289916992188
0.637	0.304353466556	0.00289916992188
0.638	0.390470254781	0.00289916992188
0.639	0.347411860668	0.00259399414062
0.64	0.3749692329	0.00259399414062
0.641	0.457149253663	0.00228881835938
0.642	0.429837929398	0.00198364257812
0.643	0.437711464321	0.00198364257812
0.644	0.484706625895	0.00167846679688
0.645	0.598380786352	0.00167846679688
0.646	0.484706625895	0.00137329101562
0.647	0.516200765589	0.00106811523438
0.648	0.582879764472	0.00106811523438
0.649	0.637748460969	0.000457763671875
0.65	0.551385624778	0.000457763671875
0.651	0.57894299701	0.000152587890625
0.652	0.680806855082	-0.000152587890625
0.653	0.575006229548	-0.000457763671875
0.654	0.590753299395	-0.000457763671875
0.655	0.637748460969	-0.000762939453125
0.656	0.712300994775	-0.00104904174805
0.657	0.602317553814	-0.00104904174805
0.658	0.614127856199	-0.00165939331055
0.659	0.704427459852	-0.00165939331055
0.66	0.594690066857	-0.0019645690918
0.661	0.602317553814	-0.0019645690918
0.662	0.665305833201	-0.0025749206543
0.663	0.57894299701	-0.00288009643555
0.664	0.57894299701	-0.00288009643555
0.665	0.625938158584	-0.0031852722168
0.666	0.547448857316	-0.0031852722168
0.667	0.543512089855	-0.00349044799805
0.668	0.598380786352	-0.0037956237793
0.669	0.500453695742	-0.00410079956055
0.67	0.492580160819	-0.0044059753418
0.671	0.559259159701	-0.0044059753418
0.672	0.453212486202	-0.0044059753418
0.673	0.476833090972	-0.0050163269043
0.674	0.410154092089	-0.0050163269043
0.675	0.429837929398	-0.00532150268555
0.676	0.371032465438	-0.00532150268555
0.677	0.343475093207	-0.00532150268555
0.678	0.339538325745	-0.00532150268555
0.679	0.296479931632	-0.0056266784668
0.68	0.276796094324	-0.00532150268555
0.681	0.249238722092	-0.0056266784668
0.682	0.22980093275	-0.0056266784668
0.683	0.202243560518	-0.0056266784668
0.684	0.174686188286	-0.00532150268555
0.685	0.14737486402	-0.00532150268555
0.686	0.12375425925	-0.00532150268555
0.687	0.0922601195562	-0.00532150268555
0.688	0.0688855627523	-0.0050163269043
0.689	0.0413281905203	-0.0050163269043
